SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-3yr,tenure_group_3-4yr,tenure_group_4-6yr,Actual_Churn,Churn_Probability,Predicted_Churn
0,15,99.1,1426.4,89.15,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,1,0.5730907769965727,1
0,30,19.55,608.5,19.629032258064516,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0.017501679941668895,0
1,70,75.65,5411.4,76.2169014084507,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0,0.05334763473965755,0
0,25,105.5,2686.05,103.3096153846154,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,0,0.5221338358871089,1
0,49,35.8,1782.0,35.64,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,0,0.06389370572447857,0
0,18,25.15,476.8,25.094736842105263,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0.23542088301980962,0
0,25,19.2,532.1,20.465384615384615,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,0,0.15914271688864118,0
0,23,40.1,857.75,35.739583333333336,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0,0.04945076375699578,0
0,67,103.15,6895.5,101.40441176470588,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.055875147703213,0
0,35,20.5,759.35,21.093055555555555,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,0,0.007425660397233267,0
0,1,45.85,45.85,22.925,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0.6781811532613506,1
0,72,114.45,8375.05,114.7267123287671,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.09810975297624719,0
0,1,20.7,20.7,10.35,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.3908206087129021,0
1,60,80.95,4859.1,79.65737704918034,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0.3058665207179993,0
0,7,59.1,369.25,46.15625,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,0,0.4110672457164251,0
0,64,19.55,1240.15,19.079230769230772,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,0.006279179074293245,0
0,15,48.85,736.8,46.05,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.23623482115286984,0
0,2,19.85,35.9,11.966666666666667,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1,0.3205988019385926,0
0,13,78.75,995.35,71.09642857142858,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,0,0.6844445720911263,1
0,26,98.35,2515.3,93.15925925925927,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,1,0.8607861151151776,1
0,52,35.45,1958.95,36.96132075471698,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0.0463323717315141,0
0,1,20.2,20.2,10.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0.4039387212789883,0
1,15,89.85,1424.95,89.059375,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1,0.49376577372703284,0
0,2,74.9,147.15,49.050000000000004,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.7595539023566853,1
0,31,91.15,2995.45,93.6078125,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,1,0.4336358658926358,0
0,26,75.5,2018.1,74.74444444444444,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.07460648776865415,0
0,10,29.75,301.9,27.44545454545454,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.20732192457430632,0
0,1,20.05,20.05,10.025,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.4380581569280565,0
1,2,79.6,195.05,65.01666666666667,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,0.8058103106964133,1
0,2,19.3,28.3,9.433333333333334,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,1,0.3290333354696552,0
0,13,48.75,633.4,45.24285714285714,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,1,0.5381176654965013,1
0,33,74.75,2453.3,72.15588235294118,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,0,0.06991954596688056,0
1,46,91.3,4126.35,87.79468085106383,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0,0.06546830314072374,0
0,13,49.15,649.4,46.385714285714286,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0,0.5442610481996562,1
1,37,106.75,4056.75,106.75657894736842,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,1,0.22964021701696105,0
0,61,19.1,1143.8,18.448387096774194,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,0,0.010213843045009155,0
0,1,20.8,20.8,10.4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.38777067742422056,0
0,9,75.85,647.5,64.75,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.5154824037557366,1
0,3,69.6,207.4,51.85,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.8088106109588812,1
0,69,19.9,1363.45,19.477857142857143,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,0.00436717186926319,0
0,62,20.3,1296.15,20.573809523809526,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0.0021694197719980984,0
0,20,19.7,419.4,19.97142857142857,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,0,0.10252845374002877,0
0,61,104.0,6363.45,102.63629032258065,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,0,0.3614907584514881,0
0,4,23.9,97.5,19.5,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0,0.39573623818633213,0
0,63,102.6,6296.75,98.38671875,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0,0.1681767614215567,0
0,50,35.0,1782.4,34.94901960784314,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0.1692337199158592,0
0,1,80.5,80.5,40.25,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0.8931527014805639,1
0,70,74.1,5222.3,73.55352112676057,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,0,0.0103651958667549,0
0,72,76.8,5468.45,74.91027397260274,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,0.01171093606079838,0
0,35,60.55,1982.6,55.07222222222222,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.04463862492467341,0
0,12,67.25,832.3,64.02307692307691,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.1987203911940113,0
0,56,109.8,6109.65,107.18684210526315,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,0,0.15910719197527634,0
